1803,Benjamin Valbret,"Designers are crazy and yet sane enough to know where to draw the line.
",https://quotesondesign.com/benjamin-valbret/
1800,Kyle Neath,"&#8230; another misinterpretation that’s always bugged me: <strong>Ship early, ship often OR Ship quality product</strong>. Quality isn’t something to be sacrificed &#8230; Ship early, ship often, <strong>sacrificing features, never quality</strong>.
",https://quotesondesign.com/kyle-neath/
1798,Steve Jobs,"When you&#8217;re a carpenter making a beautiful chest of drawers, you&#8217;re not going to use a piece of plywood on the back, even though it faces the wall and nobody will ever see it. You&#8217;ll know it&#8217;s there, so you&#8217;re going to use a beautiful piece of wood on the back. For you to sleep well at night, the aesthetic, the quality, has to be carried all the way through.
",https://quotesondesign.com/steve-jobs-4/
1796,Arthur Koestler,"The prerequisite of originality is the art of forgetting, at the proper moment, what we know.
",https://quotesondesign.com/arthur-koestler/
1794,Martin Gardner,"The sudden hunch, the creative leap of mind that &#8220;sees&#8221; in a flash how to solve a problem in a simple way, is something quite different from general intelligence.
",https://quotesondesign.com/martin-gardner/
1792,Andrés Segovia,"It is not so hard to be original, what <em>is</em> hard, is to be original with continuity.
",https://quotesondesign.com/andres-segovia/
1790,Bernard Shaw,"Interesting things never happen to me. I happen to them.
",https://quotesondesign.com/bernard-shaw/
1788,William Beck,"I have thought about the nature of this creative process and have reached a somewhat aberrant conclusion. I don&#8217;t understand it and I don&#8217;t think anyone else does either.
",https://quotesondesign.com/william-beck/
1786,Thomas Manss,"To create a memorable design you need to start with a thought that’s worth remembering.
",https://quotesondesign.com/thomas-manss-3/
1784,Freeman Thomas,"Good design begins with honesty, asks tough questions, comes from collaboration and from trusting your intuition.
",https://quotesondesign.com/freeman-thomas-2/
1782,David Ogilvy,"The best ideas come as jokes. Make your thinking as funny as possible.
",https://quotesondesign.com/david-ogilvy-6/
1780,Leo Burnett,"Curiosity about life in all of its aspects, I think, is still the secret of great creative people.
",https://quotesondesign.com/leo-burnett/
1778,Paul Arden,"If you can’t solve a problem, it’s because you’re playing by the rules.
",https://quotesondesign.com/paul-arden/
1775,Gonxalo Blanco,"There&#8217;s no duo more passionate than the design and me.
",https://quotesondesign.com/gonxalo-blanco/
1773,Matthew Carter,"Type is a beautiful group of letters, not a group of beautiful letters.
",https://quotesondesign.com/matthew-carter/
1771,Nate Simpson,"It takes the same amount of effort to make bad art as to make good art, and you won&#8217;t know which you&#8217;ve made until you release it into the wild. You can continue to refine a work until it doesn&#8217;t set off your own quality alarms, but that&#8217;s no guarantee that what you&#8217;ve made will touch anybody.
",https://quotesondesign.com/nate-simpson/
1769,Khoi Vinh,"Unsolicited redesigns are terrific and fun and useful, and I hope designers never stop doing them. But as they do so, I also hope they remember it helps no one &#8211; least of all the author of the redesign &#8211; to assume the worst about the original source and the people who work hard to maintain and improve it, even though those efforts may seem imperfect from the outside.
",https://quotesondesign.com/khoi-vinh-2/
1767,Louis C.K.,"I love making the stuff, that’s sort of the core of it. I love creating the stuff. It’s so satisfying to get from the beginning to the end, from a shaky nothing idea to something that’s well formed and the audience really likes. It’s like a drug: You keep trying to do it again and again and again. I’ve learned from experience that if you work harder at it, and apply more energy and time to it, and more consistency, you get a better result. It comes from the work.
",https://quotesondesign.com/louis-c-k/
1764,Gerard Huerta,"When you are stuck, walk away from the computer and draw. It will teach you how to see.
",https://quotesondesign.com/gerard-huerta/
1762,"R. Klanten, H. Hellige","Today’s designers and illustrators are synthesizing the best elements from past eras of graphic design to create a new visual language with a reduced and rational approach.
",https://quotesondesign.com/r-klanten-h-hellige/
1759,Jonathan Lethem,"Inspiration could be called inhaling the memory of an act never experienced.
",https://quotesondesign.com/jonathan-lethem/
1757,Milton Glaser,"Solving any problem is more important than being right.
",https://quotesondesign.com/milton-glaser-6/
1755,Pablo del Valle,"My eyes hurt, but my hand keeps sketching.
",https://quotesondesign.com/pablo-del-valle/
1751,Greg Breeding,"One of the most significant differences between graphic designers and other visual artists is our unhinged love of typography.
",https://quotesondesign.com/greg-breeding/
1749,Mother Teresa,"We ourselves feel that what we are doing is just a drop in the ocean. But the ocean would be less because of that missing drop.
",https://quotesondesign.com/mother-teresa/
1747,Paul Huizinga,"A good design can feel like something you have always been waiting for without knowing.
",https://quotesondesign.com/paul-huizinga/
1745,Paul Graham,"It takes confidence to throw work away … When people first start drawing, they’re often reluctant to redo parts that aren’t right … they convince themselves that the drawing is not that bad, really — in fact, maybe they meant it to look that way.
",https://quotesondesign.com/paul-graham-2/
1743,Joel Spolsky,"There’s a subtle reason that programmers always want to throw away the code and start over. The reason is that they think the old code is a mess. [&#8230;] The reason that they think the old code is a mess is because of a cardinal, fundamental law of programming: It’s harder to read code than to write it.
",https://quotesondesign.com/joel-spolsky/
1740,Jacob Cass,"The worst logo applied well is better than the best logo applied poorly.
",https://quotesondesign.com/jacob-cass-3/
1738,Mark Zuckerburg,"There&#8217;s a difference between being obsessed and being motivated.
",https://quotesondesign.com/mark-zuckerburg/
1736,Asher Trotter,"Creating something out of thin air is easy. It&#8217;s finding the air that&#8217;s hard.
",https://quotesondesign.com/asher-trotter/
1734,Nicholas Burroughs,"Simplicity should be found in the execution, not in the meaning.
",https://quotesondesign.com/nicholas-burroughs-2/
1732,Nicholas Burroughs,"Minimalism is not a lack of something. It’s simply the perfect amount of something.
",https://quotesondesign.com/nicholas-burroughs/
1730,Marco Arment,"As with most social phenomena, social-network success tends to happen more organically and unpredictably than anyone is able to artificially create by throwing money at it.
",https://quotesondesign.com/marco-arment/
1728,Alex Osborn,"Worry is essentially a misuse of imagination.
",https://quotesondesign.com/alex-osborn/
1725,Andrés Contenti,"If design becomes your life, you can be sure a lot of people will be making their living thanks to your designs.
",https://quotesondesign.com/andres-contenti/
1723,Justin Giovanetti,"Designing with watermarked photos is like baking with fake sugar.
",https://quotesondesign.com/justin-giovanetti/
1721,Stephen Fry,"As if a device can function if it has no style. As if a device can be called stylish that does not function superbly&#8230; yes, beauty matters. Boy, does it matter. It is not surface, it is not an extra, it is the thing itself.
",https://quotesondesign.com/stephen-fry/
1719,Jonathan Ive,"The word design is everything and nothing. The design and the product itself are inseparable.
",https://quotesondesign.com/jonathan-ive-2/
1717,Edward Tufte,"What is to be sought in designs for the display of information is the clear portrayal of complexity. Not the complication of the simple; rather the task of the designer is to give visual access to the subtle and the difficult &#8211; that is, revelation of the complex.
",https://quotesondesign.com/edward-tufte-3/
1715,Robert Bringhurst,"With type as with philosophy, music and food, it is better to have a little of the best than to be swamped with the derivative, the careless, the routine.
",https://quotesondesign.com/robert-bringhurst-4/
1713,Johnnie Manzari,"Smart people are attracted to stories, not feature lists.
",https://quotesondesign.com/johnnie-manzari/
1711,Oliver Reichenstein,"A beef filet cooked for 15 hours by 30 cooks doesn’t necessarily taste better than a cheeseburger.
",https://quotesondesign.com/oliver-reichenstein/
1709,David Karp,"For every new feature we add, we take an old one out. A lot of big sites don’t do that, and it’s a problem. Twitter started as a beautifully simple product, but it’s now going the same route as Facebook. The drive to innovate can overencumber and destroy a product.
",https://quotesondesign.com/david-karp/
1707,Paul Rand,"The designer is not always right. The researcher is not always wrong. Profit is not always the motive; market research, whatever its outcome, should never be used as a good excuse for bad design &#8211; in the same sense that good design should never be used to promote a bad product.
",https://quotesondesign.com/paul-rand-9/
1704,Ernest Hemingway,"Write drunk; edit sober.
",https://quotesondesign.com/ernest-hemingway/
1702,Gilda Radner,"I can always find love, but eventually I get horny for my creativity.
",https://quotesondesign.com/gilda-radner/
1700,John Allsopp,"The control which designers know in the print medium, and often desire in the web medium, is simply a function of the limitation of the printed page. We should embrace the fact that the web doesn’t have the same constraints, and design for this flexibility. But first, we must &#8220;accept the ebb and flow of things.&#8221;
",https://quotesondesign.com/john-allsopp/
1698,M.C. Escher,"We adore chaos because we love to produce order.
",https://quotesondesign.com/m-c-escher/
1696,Justin Ahrens,"We tend to forget there&#8217;s more to design than designing.
",https://quotesondesign.com/justin-ahrens-2/
1694,Zuzana Licko and Rudy VanderLans,"A mystery is the most stimulating force in unleashing the imagination.
",https://quotesondesign.com/zuzana-licko-and-rudy-vanderlans/
1691,Truman Capote,"A work of art is one of mystery, the one extreme magic; everything else is either arithmetic or biology.
",https://quotesondesign.com/truman-capote/
1689,Dieter Rams,"1. Good design is innovative<br />
2. Good design makes a product useful<br />
3. Good design is aesthetic<br />
4. Good design makes a product understandable<br />
5. Good design is unobtrusive<br />
6. Good design is honest<br />
7. Good design is long-lasting<br />
8. Good design is thorough, down to the last detail<br />
9. Good design is environmentally friendly<br />
10. Good design is as little design as possible
",https://quotesondesign.com/dieter-rams-4/
1687,Justin Ahrens,"Design can have many types of soul, the key is to have one.
",https://quotesondesign.com/justin-ahrens/
1685,Bryan Grezeszak,"The most effective way to make a design usable is to make it interesting enough that people want to use it.
",https://quotesondesign.com/bryan-grezeszak/
1683,Matthew Haeck,"Sometimes the best way to prove your own value is to let a client play the field.
",https://quotesondesign.com/matthew-haeck/
1680,Chris Anderson,"Nail the basics first, detail the details later.
",https://quotesondesign.com/chris-anderson-2/
1678,Chip Kidd,"Never fall in love with an idea. They&#8217;re whores. If the one you&#8217;re with isn&#8217;t doing the job, there&#8217;s always, always, always another.
",https://quotesondesign.com/chip-kidd-2/
1676,Chip Kidd,"Design is a response to a specific problem. You are given a problem to solve, and then you let the problem itself tell you what your solution is.
",https://quotesondesign.com/chip-kidd/
1673,Tord Boontje,"Modernism does not mean minimalism, contemporary does not forsake tradition, and technology does not mean abandon people and senses.
",https://quotesondesign.com/tord-boontje/
1671,Neville Brody,"Design is more than just a few tricks to the eye. It&#8217;s a few tricks to the brain.
",https://quotesondesign.com/neville-brody-2/
1669,Steven Walker,"The majority of iteration should be done in the privacy of your own head.
",https://quotesondesign.com/steven-walker/
1667,Robert A. Heinlein,"Never attribute to malice that which can be adequately explained by stupidity.
",https://quotesondesign.com/robert-a-heinlein/
1665,Andrew Hunt,"The ability to change on a dime is one thing small teams have by default that big teams can never have. This is where the big guys envy the little guys. What might take a big team in a huge organization weeks to change may only take a day in a small, lean organization. That advantage is priceless.
",https://quotesondesign.com/andrew-hunt/
1662,Luke Wroblewski,"Losing 80% of your screen space forces you to focus. You need to make sure that what stays on the screen is the most important set of features for your customers and your business. There simply isn’t room for any interface debris or content of questionable value. You need to know what matters most.
",https://quotesondesign.com/luke-wroblewski-2/
1660,Tim Ferriss,"One can steal ideas, but no one can steal execution or passion.
",https://quotesondesign.com/tim-ferriss/
1658,Rob Morris,"If it were easy to nut out tricky design problems, I might be out of a job. But it’s also true that the cleverness in most lateral design doesn’t come from blindly grinding away at the same concept. When you’re dealing with ideas, it’s rarely a matter of simply putting in more time working. Five minutes can be much more fruitful than five hours.
",https://quotesondesign.com/rob-morris/
1655,Rohan Nanavati,"There is only one type of designer — the type that cares about type.
",https://quotesondesign.com/rohan-nanavati/
1653,Woody Allen,"The best an idea gets is when it&#8217;s in your head.
",https://quotesondesign.com/woody-allen-2/
1651,Marc Grabanski,"Hackers don’t need idea people when they are the idea people.
",https://quotesondesign.com/marc-grabanski/
1649,Lukas Mathis,"Redesigning somebody else’s product is always a tricky business. You don’t know why they made the decisions they made. You don’t have the data they have.
",https://quotesondesign.com/lukas-mathis-3/
1647,Kun-Hee Lee,"An enterprise&#8217;s most vital assets lie in its design and other creative capabilities.
",https://quotesondesign.com/kun-hee-lee/
1644,Pete Episcopo,"Observation and imitation are so often the steps to creative maturation. An insightful person can turn these into innovation.
",https://quotesondesign.com/pete-episcopo/
1642,George Bernard Shaw,"If you have an apple and I have an apple and we exchange apples then you and I will still each have one apple. But if you have an idea and I have an idea and we exchange these ideas, then each of us will have two ideas.
",https://quotesondesign.com/george-bernard-shaw/
1640,Scott Belsky,"To envision what will be, you must remove yourself from the constant concern for what already is.
",https://quotesondesign.com/scott-belsky/
1638,Ana Cummings,"Inspired interiors indubitably involve ingenious imitations of inspired interiors.
",https://quotesondesign.com/ana-cummings/
1635,Trent Walton,"If I want to get hired to do something, I should already be doing it.
",https://quotesondesign.com/trent-walton/
1633,Kevin Barnett,"Simplicity will stand out, while complexity will get lost in the crowd.
",https://quotesondesign.com/kevin-barnett/
1631,Chet Atkins,"Copying one person is stealing. Copying ten is research.
",https://quotesondesign.com/chet-atkins/
1629,Rebekah Cox,"A lot of companies have tried to support designers by giving them &#8220;a seat at the table.&#8221; What this usually means in practice, however, is that a designer is sitting at the table well after the important product decisions that influence the design have been made. This is usually where complicated and muddy designs are born. 
",https://quotesondesign.com/rebekah-cox/
1627,Tony Kim,"Instead of searching for inspiration, how about you search out someone to inspire.
",https://quotesondesign.com/tony-kim/
1624,Ethan Marcotte,"A friend once insisted to me that the plural of &#8220;moron&#8221; is &#8220;focus group.&#8221;
",https://quotesondesign.com/ethan-marcotte/
1622,Stephen Anderson,"At this point in experience design&#8217;s evolution, satisfaction ought to be the norm, and delight out to be the goal.
",https://quotesondesign.com/stephen-anderson/
1618,Steven Poole,"I say that flat is the new black; that 2D is the new avant-garde; that a surface doesn&#8217;t have to be ashamed of being a surface. Technology users of the world, unite: you have nothing to lose but your bas-relief buttons. Let us march forwards together, spurning chrome, into a cleaner, lighter future.
",https://quotesondesign.com/steven-poole/
1616,James Weaver,"Web design is art wrapped in technology.
",https://quotesondesign.com/james-weaver/
1612,Neil Hunt,"a 5% feature (used by less than 5% of all users) is a distraction for all the other users, and is better removed, unless it&#8217;s really critical (a small number of users do need to cancel service, for example).
",https://quotesondesign.com/neil-hunt/
1610,Christopher Simmons,"A great logo isn&#8217;t going to make a shitty product any less shitty, any more than a hard worker is going to make a bad boss a compelling leader.
",https://quotesondesign.com/christopher-simmons/
1608,William Mocca,"Wondering is the seed of genius.
",https://quotesondesign.com/william-mocca/
1606,Scott Theisen,"A designer, like an archaeologist or geologist; researches, uncovers and adds context to precious, overlooked treasures by digging deep beneath the surface.
",https://quotesondesign.com/scott-theisen/
1603,Johann Wolfgang von Goethe,"He who cannot draw on three thousand years is living from hand to mouth.
",https://quotesondesign.com/johann-wolfgang-von-goethe/
1601,Khoi Vinh,"There are too many elements on most web pages to affix or align each one to the baseline grid. Doing so would require a mathematical rigor that, if it can be achieved, might produce rationally exact measurements and placements but will most likely be something less than elegant. The result would be a design driven by math, rather than a design that uses math to create an elegant product.
",https://quotesondesign.com/khoi-vinh/
1599,Paul Ford,"… people in the newspaper industry saw the web as a newspaper. People in TV saw the web as TV, and people in book publishing saw it as a weird kind of potential book. But the web is not just some kind of magic all-absorbing meta-medium. It&#8217;s its own thing.
",https://quotesondesign.com/paul-ford/
1597,Howard Thurman,"Don&#8217;t ask what the world needs. Ask what makes you come alive and go do it.
",https://quotesondesign.com/howard-thurman/
1593,Steve Honey,"You don’t get harmony if everyone sings the same note.
",https://quotesondesign.com/steve-honey/
1591,Mike Monteiro,"Let the design team be the design experts. Your job is to be the business expert. Ask them how their design solutions meet your business goals. If you trust your design team, and they can explain how their recommendations map to those goals, you&#8217;re fine. If you neither trust them, nor can they defend their choices it&#8217;s time to get a new design team.
",https://quotesondesign.com/mike-monteiro/
1588,Alan Cooper,"No matter how cool your interface is, it would be better if there were less of it.
",https://quotesondesign.com/alan-cooper-2/
1586,Jesse Thorn,"I just worked hard and tried to make my thing better.
",https://quotesondesign.com/jesse-thorn/
1584,Dieter Rams,"The value, and especially the legitimization of design will be, in the future, measured more in terms of how it can enable us to survive… on this planet.
",https://quotesondesign.com/dieter-rams-3/
1582,Naoto Fukasawa,"I&#8217;m not thinking about this pen when I&#8217;m writing with it. Rather, it&#8217;s when you least think about it that the pen can be held most naturally.
",https://quotesondesign.com/naoto-fukasawa/
1580,Warren Buffett,"Chains of habit are too light to be felt until they are too heavy to be broken.
",https://quotesondesign.com/warren-buffett/
1577,Gustave Flaubert,"Be regular and orderly in your life like a bourgeois, so that you may be violent and original in your work.
",https://quotesondesign.com/gustave-flaubert/
1575,Dave Kotler,"Copywriting is definitely the profession most written about.
",https://quotesondesign.com/dave-kotler/
1572,Si Scott,"I really like looking at design and thinking: that attention to detail must have taken absolutely ages.
",https://quotesondesign.com/si-scott/
1570,Jesse Scaccia,"‎Heaven, I believe, is right here, just waiting for us to create it.
",https://quotesondesign.com/jesse-scaccia/
1568,Rudy Duke,"A good designer may not have all the answers, but he knows which questions to ask.
",https://quotesondesign.com/rudy-duke/
1566,Christopher Peterson,"If you never venture outside the box, you will probably not be creative. But if you never get inside the box, you will certainly be stupid.
",https://quotesondesign.com/christopher-peterson/
1564,Henry Ford,"You can&#8217;t build a reputation on what you&#8217;re going to do.
",https://quotesondesign.com/henry-ford-4/
1562,Michael Bierut,"Most of the mediocre design today comes from designers who are faithfully doing as they were taught in school: they worship at the altar of the visual.
",https://quotesondesign.com/michael-bierut-3/
1560,Ira Glass,"All of us who do creative work, we get into it because we have good taste. But there is this gap. For the first couple years you make stuff, it&#8217;s just not that good. It&#8217;s trying to be good, it has potential, but it&#8217;s not. But your taste, the thing that got you into the game, is still killer. And your taste is why your work disappoints you. A lot of people never get past this phase, they quit. Most people I know who do interesting, creative work went through years of this. We know our work doesn&#8217;t have this special thing that we want it to have. We all go through this. And if you are just starting out or you are still in this phase, you gotta know it&#8217;s normal and the most important thing you can do is do a lot of work &#8230; It is only by going through a volume of work that you will close that gap, and your work will be as good as your ambitions &#8230; It’s gonna take awhile &#8230; You’ve just gotta fight your way through.
",https://quotesondesign.com/ira-glass-2/
1557,Tao Te Ching,"Well established hierarchies are not easily uprooted
",https://quotesondesign.com/tao-te-ching-2/
1554,Jack White,"Well you&#8217;re in your little room<br />
and you&#8217;re working on something good<br />
but if it&#8217;s really good<br />
you&#8217;re gonna need a bigger room<br />
and when you&#8217;re in the bigger room<br />
you might not know what to do<br />
you might have to think of<br />
how you got started sitting in your little room
<small>(from the song &#8220;Little Room&#8221;)</small>
",https://quotesondesign.com/jack-white/
1552,Michael Arrington,"I don’t care if you’re a billionaire. If you haven’t started a company, really gambled your resume and your money and maybe even your marriage to just go crazy and try something on your own, you’re no pirate and you aren’t in the club.
",https://quotesondesign.com/michael-arrington/
1550,Erik Spiekermann,"When graphic designers got bored with the perfection offered by the newly arrived computers that could render artwork to within a tiny pixel, they rebelled by writing programmes that randomized individual letters and whole pages every time a printer processed them. A designer who didn’t like what a copywriter had delivered even set that text in illegible pictograms and icons.
",https://quotesondesign.com/erik-spiekermann-3/
1548,Fiona Morrison,"When a company gets to certain size, it&#8217;s easy just to let things happen. You have to constantly craft and nurture a brand. You can&#8217;t just let it be or it&#8217;ll fritter away to mediocrity.
",https://quotesondesign.com/fiona-morrison/
1546,Chad McMillan,"Designing something is like having a baby. Asking me to try another design once I&#8217;ve birthed something amazing is like asking me to put the baby back in the womb and try again. That never works out for anyone.
",https://quotesondesign.com/chad-mcmillan/
1543,Cennydd Bowles,"We explore promising avenues that, days later, become dead ends. Sometimes, we solve a month’s problem in an hour.
",https://quotesondesign.com/cennydd-bowles/
1540,Josh Olson,"It rarely takes more than a page to recognize that you&#8217;re in the presence of someone who can write, but it only takes a sentence to know you&#8217;re dealing with someone who can&#8217;t.
",https://quotesondesign.com/josh-olson/
1537,Paul Boag,"Offend nobody, design for somebody.
",https://quotesondesign.com/paul-boag/
1530,Ralph Marston,"Excellence is not a skill, it is an attitude.
",https://quotesondesign.com/ralph-marston/
1528,Hoss Gifford,"I met with a potential client today and part of their opening gambit was how they were looking for revolutionary work delivered within a tight timescale, and if the work could be done a reduced rate then they’d be able to send a load more work our way. &#8230; They were saying that they wanted work that was fast, good, and cheap. And if the work was fast, good, and cheap enough, the reward would be the offer of more work that is fast, good, and cheap. &#8230; Let me be clear about this, these people are evil, and their work is poison. 
",https://quotesondesign.com/hoss-gifford/
1526,Jackson Pollock,"The modern artist is working with space and time, and expressing his feelings rather than illustrating.
",https://quotesondesign.com/jackson-pollock/
1523,Dave Winer,"The easier you make it for people to go, the more likely they are to stay.
",https://quotesondesign.com/dave-winer/
1521,Dragos Roua,"Perfection is boring. Getting better is where all the fun is.
",https://quotesondesign.com/dragos-roua/
1519,John Maeda,"Simplicity and complexity need each other.
",https://quotesondesign.com/john-maeda-4/
1517,Edward Tufte,"Good design is a lot like clear thinking made visual.
",https://quotesondesign.com/edward-tufte-2/
1515,Francis Bacon,"There is no excellent beauty that hath not some strangeness in the proportion.
",https://quotesondesign.com/francis-bacon/
1513,Jon Landau,"Be a part of the innovation that leads the wave. Don’t wait for technology to catch up to you or you’ll end up sliding down the back side of that wave. If you choose to be a part of it happening, you can ride on top.
",https://quotesondesign.com/jon-landau/
1511,Arthur Schopenhauer,"Talent hits a target no one else can hit; Genius hits a target no one else can see.
",https://quotesondesign.com/arthur-schopenhauer/
1509,Stephen King,"If you don&#8217;t have time to read, you don&#8217;t have the time or the tools to write. 
",https://quotesondesign.com/stephen-king-2/
1506,Jean Auguste Dominique Ingres,"Draw lines, young man, many lines; from memory or from nature &#8211; it is in this way you will become a good artist. (said to Edgar Degas)
",https://quotesondesign.com/jean-auguste-dominique-ingres/
1504,Ellen Lupton,"Think more, design less.
",https://quotesondesign.com/ellen-lupton-7/
1502,Chris Campbell,"When is the last time you saw a Lamborghini sale?
",https://quotesondesign.com/chris-campbell/
1500,Chris Clark,"The process is really just Iterate, Iterate, Iterate.
",https://quotesondesign.com/chris-clark/
1498,William Strunk Jr.,"A drawing should have no unnecessary lines and a machine no unnecessary parts.
",https://quotesondesign.com/william-strunk-jr/
1496,Aarron Walter,"Designers shooting for usable is like a chef shooting for edible.
",https://quotesondesign.com/aarron-walter/
1493,Winston Churchill,"A pessimist sees the difficulty in every opportunity; an optimist sees the opportunity in every difficulty.
",https://quotesondesign.com/winston-churchill-2/
1491,Will Rogers,"If advertisers spent the same amount of money on improving their products as they do on advertising then they wouldn&#8217;t have to advertise them.
",https://quotesondesign.com/will-rogers-2/
1489,Will Rogers,"Advertising is the art of convincing people to spend money they don&#8217;t have for something they don&#8217;t need.
",https://quotesondesign.com/will-rogers/
1487,Apple Commercial,"Here&#8217;s to the crazy ones. The misfits. The rebels. The troublemakers. The round pegs in the square holes. The ones who see things differently. They&#8217;re not fond of rules. And they have no respect for the status quo. You can praise them, disagree with them, quote them, disbelieve them, glorify or vilify them.  About the only thing you can&#8217;t do is ignore them. Because they change things. They invent. They imagine. They heal. They explore. They create. They inspire. They push the human race forward. Maybe they have to be crazy. How else can you stare at an empty canvas and see a work of art? Or sit in silence and hear a song that’s never been written? Or gaze at a red planet and see a laboratory on wheels?  While some see them as the crazy ones, we see genius. Because the people who are crazy enough to think they can change the world, are the ones who do.
",https://quotesondesign.com/apple-commercial/
1485,Martin Aquino,"The sharpness of the sword is not in the edge of the blade, but in the hand of the warrior.
",https://quotesondesign.com/martin-aquino/
1483,Robert Peloschek,"I believe that a good user interface is carefully targeted towards its audience, with the right mixture of simplicity, elegance and innovation.
",https://quotesondesign.com/robert-peloschek/
1480,Jeff Croft,"I would say my biggest pet peeve related to the industry would be people focusing on technology instead of design, standards instead of users, and validation rather than innovation. Web standards and best practices are noble goals, but all too often in our community people forget they are a means to an end, not the end itself.
",https://quotesondesign.com/jeff-croft-3/
1477,Maya Angelou,"I&#8217;ve learned that people will forget what you said, people will forget what you did, but people will never forget how you made them feel.
",https://quotesondesign.com/maya-angelou/
1475,Sabo Tercero,"We are all designers, the difference is that only a few of us do it full-time.
",https://quotesondesign.com/sabo-tercero/
1472,Samantha LeVan,"Your opinion won&#8217;t matter. It&#8217;s important that you prove your point with numbers.
",https://quotesondesign.com/samantha-levan/
1470,Nolan Bushnell,"The ultimate inspiration is the deadline.
",https://quotesondesign.com/nolan-bushnell/
1467,Frank Chimero,"If you can’t draw as well as someone, or use the software as well, or if you do not have as much money to buy supplies, or if you do not have access to the tools they have, beat them by being more thoughtful. Thoughtfulness is free and burns on time and empathy. 
",https://quotesondesign.com/frank-chimero-6/
1465,Jared Spool,"When we have clients who are thinking about Flash splash pages, we tell them to go to their local supermarket and bring a mime with them. Have the mime stand in front of the supermarket, and, as each customer tries to enter, do a little show that lasts two minutes, welcoming them to the supermarket and trying to explain the bread is on aisle six and milk is on sale today.
Then stand back and count how many people watch the mime, how many people get past the mime as quickly as possible, and how many people punch the mime out.
That should give you a good idea as to how well their splash page will be received. 
",https://quotesondesign.com/jared-spool/
1463,Tom Preston-Werner,"A perfect implementation of the wrong specification is worthless. By the same principle a beautifully crafted library with no documentation is also damn near worthless. If your software solves the wrong problem or nobody can figure out how to use it, there&#8217;s something very bad going on. 
",https://quotesondesign.com/tom-preston-werner/
1461,Bradford Sherrill,"Few people are capable of expressing with equanimity opinions which differ from the prejudices of their social environment. Most people are even incapable of forming such opinions. 
",https://quotesondesign.com/bradford-sherrill/
1459,Edward Tufte,"There is no such thing as information overload, just bad design. If something is cluttered and/or confusing, fix your design. 
",https://quotesondesign.com/edward-tufte/
1456,Ken Peters,"Designers deal in ideas. They give shape to ideas that shape our world, enrich everyday experiences, and improve our lives. Where there’s confusion, designers fashion clarity; where there’s chaos, designers construct order; where there’s entropy, designers promote vitality; where there’s indifference, designers swell passion; where there’s mediocrity, designers imbue excellence; and where there’s silence, designers lend voice. 
",https://quotesondesign.com/ken-peters-2/
1454,Jack Kerouac,"Great things are not accomplished by those who yield to trends and fads and popular opinion. 
",https://quotesondesign.com/jack-kerouac/
1451,Terry Acker,"This is our job as designers &#8211; to continue making decisions until the purpose of the design is perfectly clear. Then you are done. 
",https://quotesondesign.com/terry-acker/
1449,Douglas Adams,"The major difference between a thing that might go wrong and a thing that cannot possibly go wrong is that when a thing that cannot possibly go wrong goes wrong it usually turns out to be impossible to get at or repair. 
",https://quotesondesign.com/douglas-adams-3/
1446,Peter Gabriel,"All of the buildings, all of those cars were once just a dream in somebody&#8217;s head. 
",https://quotesondesign.com/peter-gabriel/
1444,Oscar Wilde,"Fashion is a form of ugliness so intolerable that we have to alter it every six months. 
",https://quotesondesign.com/oscar-wilde-2/
1442,Jeff Atwood,"Teaching peers is one of the best ways to develop mastery. 
",https://quotesondesign.com/jeff-atwood/
1440,William Childs,"Sometimes you can draw more inspiration from the people who don&#8217;t believe in you, then from the ones who do. 
",https://quotesondesign.com/william-childs/
1437,Salvador Dali,"At the age of six I wanted to be a cook. At seven I wanted to be Napoleon. And my ambition has been growing steadily ever since. 
",https://quotesondesign.com/salvador-dali-3/
1435,Shane Meendering,"Bad design shouts at you. Good design is the silent seller. 
",https://quotesondesign.com/shane-meendering/
1433,John Carmack,"If you want to set off and go develop some grand new thing, you don&#8217;t need millions of dollars of capitalization. You need enough pizza and Diet Coke to stick in your refrigerator, a cheap PC to work on and the dedication to go through with it.  
",https://quotesondesign.com/john-carmack/
1430,Melinda Santillian,"Being able to take ideas and transform them into something tangible is life-affirming.  
",https://quotesondesign.com/melinda-santillian/
1428,Paul Scrivens,"I&#8217;m creative because I did an icon navigation while everyone else on the planet sticks to words? No, it just means I didn&#8217;t want to stick to convention. If anything you can call it rebellious but certainly not creative.  
",https://quotesondesign.com/paul-scrivens/
1424,Cameron Moll,"Influence is borrowed, inspiration is earned. Create opportunities to earn it, and have a plan to capture it.  
",https://quotesondesign.com/cameron-moll-3/
1422,Michael Bierut,"Clients are the difference between design and art.  
",https://quotesondesign.com/michael-bierut-2/
1420,John Maeda,"The simplest way to achieve simplicity is through thoughtful reduction.  
",https://quotesondesign.com/john-maeda-3/
1418,Bryan Lawson,"Do we really need a simple definition of design or should we accept that design is too complex a matter to be summarized in less than a book?  
",https://quotesondesign.com/bryan-lawson-2/
1416,Jay Bradner,"Stop downloading. Start uploading.  
",https://quotesondesign.com/jay-bradner/
1415,Photographers&#8217; proverb,"If you&#8217;re presented with a situation – a man is drowning – and you could either choose to save the man or shoot the scene, what kind of film would you use?  
",https://quotesondesign.com/photographers-proverb/
1414,Armin Vit,"Never stand still. If you stand still, you get lost, because someone else is always moving.  
",https://quotesondesign.com/armin-vit/
